reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name
6ea94444-0a21-4dce-b371-1fee25488025,Rennie Bear,https://play-lh.googleusercontent.com/a-/ALV-UjWJznbP2HGU57X3dseNht29VeKT1yoWdWO2s2bFJbDgv954ctA,I hate the ad it puts out when you wanna try the game it sends you to the app store to download it and I hate that how can I try out the game if you don't let me,1,0,,2024-10-16 13:55:53,We sincerely apologize that the game did not meet your expectations. We will do our best to address the issues and improve in the next version. Thank you for your feedback!,2024-10-17 02:29:59,,Annoying Puzzle Game
de62db3a-c2b2-458b-89ee-4b81df2dbaf6,Sabah Kauser,https://play-lh.googleusercontent.com/a/ACg8ocIyTcSFPs39zr3m3zjRc8_NNU-Qgu859W5Rt59GlVQ64p8TDg=mo,This app is nice and we can play this game in timepass but they are way to much of ads that distracts our mind but after 35th level when I opened this game it told error error and it switched off by its self but after sometime I tried to play again that time it glitches and ads are still coming and and disturbing so I gave this game a 4 star only for ads and glitch,4,33,1.1.6,2024-10-16 13:44:55,Thank you for accompanying us and giving the game such wonderful reviews! We are committed to continuously improving to meet your expectations.,2024-10-17 02:26:56,1.1.6,Annoying Puzzle Game
afb6ad72-bd9a-4c60-ab64-06bda98e7549,Bibha Sharma,https://play-lh.googleusercontent.com/a/ACg8ocK_M-w7j5V4IfjlqKb_Hin6lZOGZi7LkgQ9h1JtXgdt3uD-wQ=mo,Very nice game 🎯,5,0,1.1.6,2024-10-16 11:36:14,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-17 02:27:26,1.1.6,Annoying Puzzle Game
42dc86f4-9719-4364-a3e3-32b9f5efd1a0,Anjani Singh,https://play-lh.googleusercontent.com/a/ACg8ocKU8gpj_u9OHwAQXLksULQ5q36XI4LC02gzaHP5z8SLYglyug=mo,This game is best I love it😍😍😍🥰🥰🥰🥰😍,4,1,1.1.8,2024-10-16 07:33:42,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-17 02:28:11,1.1.8,Annoying Puzzle Game
bcd20319-e0b2-4a66-b497-0ae6970e75af,Criza Hplt,https://play-lh.googleusercontent.com/a/ACg8ocIcQei8Pb7uOHt7kfH78NmV74X9GVtriYOZPDa1MeSLtri63A=mo,Nice game,5,0,1.1.7,2024-10-16 04:33:23,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-17 02:28:24,1.1.7,Annoying Puzzle Game
a7841555-5a0a-46a7-ab6d-ccb5a3327dbd,Hoorain Khan,https://play-lh.googleusercontent.com/a/ACg8ocIzyMvF2J0P1adnVl-M8_hgzSujZ67C2gkI1U1-50Nwv84XgQ=mo,Amazing,5,0,,2024-10-16 02:18:51,Thank you for accompanying us and giving the game such wonderful reviews! We are committed to continuously improving to meet your expectations.,2024-10-16 02:21:37,,Annoying Puzzle Game
8f8bad36-0252-49fe-a039-347c5b71b1a1,Raj Kumar,https://play-lh.googleusercontent.com/a/ACg8ocLxi58O7WcJVdn4wH4tmSmVQnXXKGKXw9fr5LG7l97dJAW-vQ=mo,So good game,5,0,1.1.6,2024-10-16 00:25:41,Thank you for accompanying us and giving the game such wonderful reviews! We are committed to continuously improving to meet your expectations.,2024-10-16 02:21:51,1.1.6,Annoying Puzzle Game
9a4f909c-629e-4b3a-a80c-63374d8ab3ac,Nrkazz Kazz777,https://play-lh.googleusercontent.com/a-/ALV-UjU2LGCMfAUEw6GGYl3yH-adhzoPOuwqFGNRk-d6p2wU3RhhEaUB,"So far so good. but when I don't have WiFi it doesn't continue and I get a note says ""No WiFi connection"" and when I turn on the WiFi it keeps giving me ads. So annoying.",3,0,1.1.6,2024-10-15 23:46:32,We are truly sorry that the game has not lived up to your expectations. We are listening to your feedback and will make the necessary adjustments to deliver a better experience in the future.,2024-10-16 02:29:34,1.1.6,Annoying Puzzle Game
061cf074-f7b3-4668-a740-a65bd8f2d36c,Tioka Williams Mosley,https://play-lh.googleusercontent.com/a/ACg8ocJcvoIGaamWoW-lug6P0OEd4KCpU7mh5Mbu2PG8k8ex9nHdVQ=mo,Pretty interesting.,5,0,1.1.6,2024-10-15 23:30:54,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-16 02:21:54,1.1.6,Annoying Puzzle Game
2e1d5700-bbd6-40a4-95ac-9ba7ded3f0e8,Kelsey Makumbe,https://play-lh.googleusercontent.com/a/ACg8ocL6iHCCLKk50Vt6u5mlvU6v_QFiG_t3Ps2Lvci3SjbPaxXA3Q=mo,it's really fun l realized it was my only game l liked it very much l really don't like games but this one absolutely good thank you but too many ads ☺️,5,1,1.1.6,2024-10-15 18:02:45,Thank you for accompanying us and giving the game such wonderful reviews! We are committed to continuously improving to meet your expectations.,2024-10-16 02:23:59,1.1.6,Annoying Puzzle Game
b7e1fce7-e5cb-4c4c-98bd-04c7f345e8ba,Zeta Reece,https://play-lh.googleusercontent.com/a/ACg8ocI0b2TFzN0f7cgFcw_TkHd9bMJunGt6X7svdAl_e12djXRyFw=mo,I love it,5,0,1.1.7,2024-10-15 16:01:49,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-16 02:24:12,1.1.7,Annoying Puzzle Game
6dcb940c-46e2-4843-bcc5-687020c9aefb,Nwaphisa Mbokazi,https://play-lh.googleusercontent.com/a/ACg8ocJss9LYxvkfTcU_CDE8d2vCpm56jfk8YRwM4ep2xh_nUnEKTA=mo,Love the game,4,0,,2024-10-15 13:52:01,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-16 02:24:59,,Annoying Puzzle Game
6c394f32-68cc-4723-bdb0-481365a6c42b,Nasser Alnaimi,https://play-lh.googleusercontent.com/a/ACg8ocKAdI3_VZjfxoFjSa12Ac-pAnHGxuWu1CUdWnpX1KqOLXTPNg=mo,I ways see this on My ads so I downloaded it it was super fun I don't know if it is a no wifi game but it's cool,5,0,1.1.6,2024-10-15 10:32:54,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-16 02:26:36,1.1.6,Annoying Puzzle Game
4b7e3b04-3ea2-468c-9e7d-6e4fcacc8934,Sonakshi,https://play-lh.googleusercontent.com/a/ACg8ocKB-SarGgfc7Pq82CdHEqIz3Kaj7OFW02Pwfs0tE8tPqXX_yg=mo,Not 🚫,5,0,1.1.6,2024-10-15 10:16:12,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-16 02:27:08,1.1.6,Annoying Puzzle Game
38cbcf4e-d029-44f8-b3eb-d265685e26dc,Imz Wr2,https://play-lh.googleusercontent.com/a/ACg8ocLkUTxz6SLWHw4MwW9PCSCJGntO3Qzj_u_pEVuENkjEKELpFw=mo,I loved it.. some levels are confusing specially the grandparent puzzle and the hint is not clear too. Other than that all the other ones are fun to play . I'm waiting for more,5,66,1.1.6,2024-10-15 10:04:31,Thank you for accompanying us and giving the game such wonderful reviews! We are committed to continuously improving to meet your expectations.,2024-10-16 02:27:14,1.1.6,Annoying Puzzle Game
56d20648-4e4f-4ba4-9d63-ef57de8a1e45,Rhiannon Burkenhagen,https://play-lh.googleusercontent.com/a/ACg8ocJGHr6E8Pqvs6E8_WbihfjCyJKfbpMcDPS3p_OqAXP0u1RxZg=mo,Funny and educational,5,0,1.1.6,2024-10-15 09:01:39,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-16 02:27:30,1.1.6,Annoying Puzzle Game
b7e11ed5-9d14-4f57-a6d9-ff9ceff46bac,Janiya Willis,https://play-lh.googleusercontent.com/a/ACg8ocLauhATnuXQghwcFSZj1CkZKRORONhVUpxAolooXzu7QxoFRA=mo,Really fun but a little herd,5,0,1.1.6,2024-10-15 05:21:45,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-16 02:27:36,1.1.6,Annoying Puzzle Game
e55a67d9-1a09-4785-b337-cdef05ac611f,Diane Faye Dela Cruz,https://play-lh.googleusercontent.com/a/ACg8ocKvZz5U05viivU86oBBXcGITk_rS02IhWVGwXfLdhAkrcbOvw=mo,Great,4,0,1.1.6,2024-10-15 05:08:16,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-16 02:27:42,1.1.6,Annoying Puzzle Game
c17de6d4-c523-40e6-a27a-5c382eb68452,Michelle Rodney,https://play-lh.googleusercontent.com/a/ACg8ocLp7v6EUZewyPpqaEbEG1luXORdNm0Abj5Il7CHBl8l35JwkQ=mo,I love the part where I have to find the odd kitty so that is why I love it ❤️,1,0,1.1.6,2024-10-15 02:07:48,We are truly sorry that the game has not lived up to your expectations. We are listening to your feedback and will make the necessary adjustments to deliver a better experience in the future.,2024-10-15 02:19:13,1.1.6,Annoying Puzzle Game
bdee9314-8d49-43de-a085-bb3d81e354f9,Alice-Lee R,https://play-lh.googleusercontent.com/a-/ALV-UjWN2FqzXFduI8oBdVT0FzYKjVuWbwhesedYRmWSEsYOb8he4w,Yes i love it lol,5,0,1.1.6,2024-10-15 01:38:37,Thank you for accompanying us and giving the game such wonderful reviews! We are committed to continuously improving to meet your expectations.,2024-10-15 02:13:29,1.1.6,Annoying Puzzle Game
4281e462-4bb8-4c9d-8d0e-83358926609d,Velma Daniel,https://play-lh.googleusercontent.com/a/ACg8ocJO85RCZlfPWJie1dbepyIuCcS_WMImx4LLyOKtd5YRvctQ3g=mo,Fun game,5,0,1.1.6,2024-10-14 15:53:57,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-15 02:14:05,1.1.6,Annoying Puzzle Game
fa4bf7fc-1d17-4a3e-a378-3ad68c2ab97b,Sumana Das,https://play-lh.googleusercontent.com/a/ACg8ocKcLZdM5Bc2fedSu_2uPNHUFMSi_jFt9Foz-oLs3-Y4JsSC0Q=mo,𝕀 𝕕𝕠𝕟'𝕥 𝕙𝕚𝕟𝕕𝕚. 𝕋𝕙𝕒𝕥 𝕨𝕙𝕪 𝕚 𝕔𝕒𝕟 𝕟𝕠𝕥 𝕡𝕝𝕒𝕪,1,0,,2024-10-14 14:16:19,We are truly sorry that the game has not lived up to your expectations. We are listening to your feedback and will make the necessary adjustments to deliver a better experience in the future.,2024-10-15 02:19:33,,Annoying Puzzle Game
f40768a1-dfdc-437d-9bbb-196fb61dc8be,Kamana Rai,https://play-lh.googleusercontent.com/a/ACg8ocLB3gq6iNQFs3mViZ5QIT_yPUCfr7qwQ9abnCtJuR97WLW41A=mo,I am actually amazed by this game,5,0,,2024-10-14 10:46:35,Thank you for accompanying us and giving the game such wonderful reviews! We are committed to continuously improving to meet your expectations.,2024-10-15 02:15:34,,Annoying Puzzle Game
7bd80453-5859-45e8-90eb-651c0185a8f1,Nasrin Islam,https://play-lh.googleusercontent.com/a/ACg8ocIKCgDUpJEHHKIitYk33m4ZOxMYLQ7zIyWmWfbiWvRsYP2T7g=mo,This game is wonderful,5,0,1.1.6,2024-10-14 08:25:48,Thank you so much for your compliments! They are a great source of motivation for us to keep improving and provide you with even better experiences.,2024-10-15 02:16:28,1.1.6,Annoying Puzzle Game
bec6929f-1391-4b58-afbf-fbcebc662b07,Mk Rebutazo,https://play-lh.googleusercontent.com/a/ACg8ocLptk1FE6q7b24FvkXzpaiEZfwfFZ-feTu4jcU2sKcBOfPuUw=mo,Irono,4,0,1.1.6,2024-10-14 05:50:04,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-15 02:17:06,1.1.6,Annoying Puzzle Game
23def69b-7a7e-47d3-9c73-4cbd1394dc1d,Sukhpreet Singhpura,https://play-lh.googleusercontent.com/a/ACg8ocKryMcFJXofBs1MWDox3yS8thpQ76O-dWWVrnDZcchxfQmaiQ=mo,I don't expect but it's pretty good 👌 😉,5,0,1.1.6,2024-10-14 03:48:24,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-15 02:17:42,1.1.6,Annoying Puzzle Game
1faaff42-7d7f-4eac-ae29-52816eba3abc,Guadalupe Martinez,https://play-lh.googleusercontent.com/a/ACg8ocK737UvAxrg1mO4ZkUze3j7fSBHFBtF4sZ5XbicAd-cDSZ83g=mo,🤣🤣😈🤣🤣🤣😇😇,5,0,,2024-10-14 03:43:06,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-15 02:17:49,,Annoying Puzzle Game
59645406-d2c6-438b-9a4b-9ad8c2f60416,Lethia White,https://play-lh.googleusercontent.com/a/ACg8ocI0ACfBqgD0oHtAGPfVul5lNSaflj6rIS6y2Y5tFvpFzy0xHQ=mo,Too many ads and it is just too hard,2,0,1.1.6,2024-10-14 02:32:56,We sincerely apologize that the game did not meet your expectations. We will do our best to address the issues and improve in the next version. Thank you for your feedback!,2024-10-14 02:39:47,1.1.6,Annoying Puzzle Game
fd6583f7-44e3-41e7-8b49-e3954d023215,Anthony B,https://play-lh.googleusercontent.com/a/ACg8ocJAo5X0ZnRSe4KwTitihYC8nBXTKUrh3fPEjq-4QsKgA5HCZA=mo,Good for stress,5,0,1.1.6,2024-10-13 22:35:07,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:20:01,1.1.6,Annoying Puzzle Game
a8be8480-2dbc-478d-a4a8-cccfdd3cb7b5,Lucas Bolte,https://play-lh.googleusercontent.com/a/ACg8ocLFzlHF0I_iWSi9ygkR3eiMeo0pgnvEgvqSc3SH4995JSmb8g=mo,It's kind of hard,2,0,1.1.6,2024-10-13 21:38:17,We sincerely apologize that the game did not meet your expectations. We will do our best to address the issues and improve in the next version. Thank you for your feedback!,2024-10-14 02:40:03,1.1.6,Annoying Puzzle Game
fbae89b2-0ca8-460f-8b51-caf0643e3cc4,Chan Chan,https://play-lh.googleusercontent.com/a/ACg8ocKeBDfp0lS7iCzrS-mBJtrodftFyI2R1m6U7M9kAEoqDU-joA=mo,Opps I forgot to play it but I will play it right now 😁☺️,5,1,1.1.6,2024-10-13 16:22:29,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:20:32,1.1.6,Annoying Puzzle Game
6402b558-3baa-46b6-99fd-d1940be93249,Ismail Uk,https://play-lh.googleusercontent.com/a/ACg8ocL1q8b6Hq8z_v1WFeWuMT7Y09vZ0v_in7UFNS3_0ERENd94ww=mo,It has to much add,1,0,,2024-10-13 14:39:12,We sincerely apologize that the game did not meet your expectations. We will do our best to address the issues and improve in the next version. Thank you for your feedback!,2024-10-14 02:40:13,,Annoying Puzzle Game
656460d8-b783-4add-b75c-7bc2c14fbf56,Jessica,https://play-lh.googleusercontent.com/a/ACg8ocJJQIiQ2X3yrTiCPb9c0QItEA2mI10S2voJs26imyIAo_Mp7A=mo,Nice,5,0,,2024-10-13 14:31:14,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:21:08,,Annoying Puzzle Game
0ece81fd-5d5c-41cf-8641-bb69a57e8da2,MyM MyM,https://play-lh.googleusercontent.com/a/ACg8ocKX3Jf1odJTFqw63J9RNYTugOELkbVh65Yo60sSFU7sCumMANw=mo,LoVe It,5,0,1.1.6,2024-10-13 14:02:53,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:21:26,1.1.6,Annoying Puzzle Game
0d61d73d-46a1-45e4-937d-c380ae747e77,Theana Msolomba,https://play-lh.googleusercontent.com/a-/ALV-UjU_3lZl-9nEg3c-wxr-jGMIFZ0Bi-13IolUEdCcTSyEeeuiSK21,Very good,5,0,1.1.6,2024-10-13 13:59:33,Thank you for accompanying us and giving the game such wonderful reviews! We are committed to continuously improving to meet your expectations.,2024-10-14 02:21:29,1.1.6,Annoying Puzzle Game
2e41338d-127a-49e6-a7d4-a0f9b42ee90a,Melona Jane,https://play-lh.googleusercontent.com/a/ACg8ocLkJqW1l6mj0epWPVAU1IzGG2rUu_JmR-BO0degtbmVQh2eBA=mo,Amazing 😍,5,0,1.1.6,2024-10-13 13:55:35,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:21:42,1.1.6,Annoying Puzzle Game
2441a32c-e41f-46fb-b096-61368cc5f13a,Eliza,https://play-lh.googleusercontent.com/a/ACg8ocLJvzo9fE4jkl6MaWvhMDGf3eg3afjnp_RH3NcA25-OOAbC9g=mo,"They exactly copied annoyed me and are making profit out of it, truly disgusting!",1,1,1.1.6,2024-10-13 12:50:28,We are truly sorry that the game has not lived up to your expectations. We are listening to your feedback and will make the necessary adjustments to deliver a better experience in the future.,2024-10-14 02:40:18,1.1.6,Annoying Puzzle Game
b39ef14b-dc67-47f3-8486-5f99f6d7500e,Princess Nichole Hecto,https://play-lh.googleusercontent.com/a-/ALV-UjXmhwqxhwFxlaojAWDyLIBdufR_wTudhL5Td_h0uMFvro8pfO8,Maganda,5,0,,2024-10-13 12:38:41,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:22:15,,Annoying Puzzle Game
b0705256-8e33-48a9-a3a0-746641de385a,Md Kaif,https://play-lh.googleusercontent.com/a/ACg8ocLpaqX6GF8kVOavjtzFCZNlb8AJzbUni120f8MEiKxidSzaRg=mo,I think this the best game i have ever experienced...!!❤️❤️🤩,5,1,1.1.6,2024-10-13 11:48:24,Thank you for accompanying us and giving the game such wonderful reviews! We are committed to continuously improving to meet your expectations.,2024-10-14 02:22:22,1.1.6,Annoying Puzzle Game
0743778c-0609-4dc9-aa73-810088fa2d2f,Abhay Das,https://play-lh.googleusercontent.com/a/ACg8ocLKoTzw0te9Vvwb_FGh5xgjlWI3dxp7vC7AFPDCV3qjSVF4Og=mo,It's a superb enjoying game 🎮,5,0,1.1.6,2024-10-13 09:42:35,Thank you so much for your compliments! They are a great source of motivation for us to keep improving and provide you with even better experiences.,2024-10-14 02:22:43,1.1.6,Annoying Puzzle Game
8911facb-818d-43d9-a258-307e7b07c9e4,Letailia Gerber,https://play-lh.googleusercontent.com/a/ACg8ocKNft5ArgSjQNGepjxt5CL03KwMhhVzOp4kDsmDPl-MbkMvhw=mo,It's cool,5,0,,2024-10-13 07:55:07,,,,Annoying Puzzle Game
116997fb-8d9d-4eb1-942b-f81cc13a90f0,Fe Eugenio,https://play-lh.googleusercontent.com/a/ACg8ocJPT0dOe_fnIxH_wVHksn7b8k2hB8Lb6mWM2xvgdOLHDm4BIQ=mo,Anong gagawin dito ah,4,0,,2024-10-13 06:59:02,Thank you for accompanying us and giving the game such wonderful reviews! We are committed to continuously improving to meet your expectations.,2024-10-14 02:23:36,,Annoying Puzzle Game
17249379-6e7a-4802-ba38-633fb93edf98,Famiya Mutumba,https://play-lh.googleusercontent.com/a/ACg8ocKrtiGmiAfeCdCbFRkXaUXbGUpLCpOAp-1oIt-onm5yDrJNTg=mo,I like it because I'm enjoy,5,0,,2024-10-13 03:31:54,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:24:52,,Annoying Puzzle Game
f71d5dfd-3257-4d4e-962f-6d96bee395bd,Febry Lumban Tobing,https://play-lh.googleusercontent.com/a-/ALV-UjUO0ws8W33035qK6_AogVIo8j5QEMzx7aqtzc4xLCoqpp7oBRXH,too many ads,4,0,,2024-10-13 03:07:56,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:25:11,,Annoying Puzzle Game
5aaa03ff-5f49-418b-993d-bd1cd0fe7d1c,Khooshbu P,https://play-lh.googleusercontent.com/a/ACg8ocI2wOo4T3LYwimkdOln5Hi7n1-YepeWrMyY9tSbC7872exU5w=mo,Very good 👍,5,0,1.1.6,2024-10-13 02:57:59,Thank you for accompanying us and giving the game such wonderful reviews! We are committed to continuously improving to meet your expectations.,2024-10-14 02:25:20,1.1.6,Annoying Puzzle Game
b27792b4-2fe2-4c9d-8081-7e9789f9ce4a,Julia Woodard,https://play-lh.googleusercontent.com/a/ACg8ocI_ud416sMJ0m9X1exfh46rUVQrXwn-byhvHEXPCPD3b2USTA=mo,It's very fun people should get it but sometimes there is ADS but it's not that much ads Pls GET THIS FUN GAMe,4,1,1.1.6,2024-10-13 01:51:57,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:25:46,1.1.6,Annoying Puzzle Game
c7eaf493-faa7-4bd8-9dc0-c3a3e71652ab,Min Jirel,https://play-lh.googleusercontent.com/a-/ALV-UjVlpACvguuj7KOY7khlGJoAXWS5zTCooGiRBDuLoUDhErYO82s,I like it 😊 so much,4,0,1.1.4,2024-10-12 23:56:39,Thank you for accompanying us and giving the game such wonderful reviews! We are committed to continuously improving to meet your expectations.,2024-10-14 02:27:08,1.1.4,Annoying Puzzle Game
aec43482-bd66-4df0-a8fb-5ee26345dd8a,Priya,https://play-lh.googleusercontent.com/a/ACg8ocLEpcQUBTWvaNRPyMr6lNcVtFeiXxCORlyo3AzyWtEwwHdPKg=mo,Really fun puts your Brian to the test,5,0,,2024-10-12 20:16:55,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:27:24,,Annoying Puzzle Game
f82d7cd4-0597-4af5-9e39-e0ffed65be20,Zoya Khan,https://play-lh.googleusercontent.com/a/ACg8ocKt09id6Lc-IilvDDPp3lfJueRYPm948IO40iDx1T5Hp0h__A=mo,Do good,5,0,1.1.6,2024-10-12 14:48:12,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:30:21,1.1.6,Annoying Puzzle Game
66c2a7ea-dcab-4108-9f09-e48554612297,Jakia Jafna,https://play-lh.googleusercontent.com/a-/ALV-UjWs5z5_OZs42h8-SewDw79wW5ngLWsqTtmeamm2CBlVgKUwhmA,Nice,5,0,,2024-10-12 14:26:05,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:30:35,,Annoying Puzzle Game
f29e3ee1-913e-4468-9cd3-5fb9b270e7d1,Dance Girl,https://play-lh.googleusercontent.com/a-/ALV-UjXW0O6hIPDsOmSo1czIEtDzvgJLMXvNAUNFWq467KietY4WR_ARGQ,Best game ever. Ok 😊,5,0,1.1.6,2024-10-12 11:50:44,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-07 02:25:57,1.1.6,Annoying Puzzle Game
3659a407-9acd-4451-aa77-48f317346c16,Blina Sulovski,https://play-lh.googleusercontent.com/a/ACg8ocKG890Z3BE_lVCMgDQdfv7k7QWNk8qO4TAAHf51OMq7qoW8Ow=mo,This is the best game ever it's soooooo entertaining and now I will never I mean never be bored,5,0,1.1.4,2024-10-12 08:23:17,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:32:52,1.1.4,Annoying Puzzle Game
f282092b-e53c-45cf-aa57-202ea23b6bd2,Bella Gweneth,https://play-lh.googleusercontent.com/a/ACg8ocL321cqFxcvcqKoS2fZoS27F-XjypN-vQr9X3v8S6bKi98jVA=mo,This is wonderful game,5,0,1.1.6,2024-10-12 06:10:55,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:33:37,1.1.6,Annoying Puzzle Game
d400cb03-14d0-42ce-9b39-2f7e79ab9bcf,Happy,https://play-lh.googleusercontent.com/a/ACg8ocJrhzvKSAdNyscaBy_m2BHrLqknHuCKNJ9o-xl5qygIawYRtQ=mo,This game should be called Annoying ads game because there are so many ads and this is really annoying because when reached level 14-15 there was a huge lag problem and it kicked me out and then after I tried to enter then the lag appeared again I don't like this game I'm giving this bad game one star🤢😡,1,4,1.1.6,2024-10-12 05:58:41,We are truly sorry that the game has not lived up to your expectations. We are listening to your feedback and will make the necessary adjustments to deliver a better experience in the future.,2024-10-14 02:44:17,1.1.6,Annoying Puzzle Game
957f0c9e-de84-4c0a-a092-9a836eef15d0,Natalie Ward,https://play-lh.googleusercontent.com/a-/ALV-UjVt4LATX2jbFppCBj2eJLftOVSy8T7R-o-6BeuXPQrVkBa2dmsw,This game is so good:) But it has lagged and froze. I would recommend it though:3,4,0,1.1.6,2024-10-12 03:59:31,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:34:09,1.1.6,Annoying Puzzle Game
75c2d6f2-31ca-4053-bad0-2a9452f3eb46,RD De Asis Burata,https://play-lh.googleusercontent.com/a/ACg8ocIRd8jTS20X3wrFxLV8q1gg5mRBkr8BIRx0uvWULsj-9O7X2Q=mo,It's really a good I had a lot of fun playing it,5,1,1.1.6,2024-10-12 03:58:19,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:34:16,1.1.6,Annoying Puzzle Game
e70f9ac4-45f8-4547-9fbb-f1ef1d3a2733,Miguel Ordonez,https://play-lh.googleusercontent.com/a-/ALV-UjWIWwoEYG9nOzIDD28gZ-jvekJyb_m2smu8tTOLxRlcIh01G6fi,Its so easy☺☺☺,5,0,1.1.6,2024-10-12 02:11:12,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:34:28,1.1.6,Annoying Puzzle Game
b86d1160-ea85-4789-b4b1-7fb775dabd2a,Thasmika Thasmika,https://play-lh.googleusercontent.com/a/ACg8ocI_rOLbF6HSYphaM19ek26Jop-xHYw75wvWtMjq0a4fsWkSTA=mo,So good,5,0,1.1.6,2024-10-12 02:05:31,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:34:31,1.1.6,Annoying Puzzle Game
530871fa-cadb-4f10-a558-2e74b62368d2,Tsetsengoo Tsetsengoo,https://play-lh.googleusercontent.com/a/ACg8ocK8p32Bl5VkGUJSP-t7qtJ7G-jap9ETT4sbAyWlP5S2YCcACg=mo,mash goe baina,5,0,1.1.6,2024-10-12 02:03:03,Thank you for accompanying us and giving the game such wonderful reviews! We are committed to continuously improving to meet your expectations.,2024-10-14 02:34:34,1.1.6,Annoying Puzzle Game
d1e66856-068c-41a8-b595-a53191362923,Angel Dela Torre,https://play-lh.googleusercontent.com/a/ACg8ocKIZXGx2RliaEDTzogBlzeO_oN1zrGQray_tUqwR1hn6H4B8Q=mo,Nice,5,0,1.1.6,2024-10-11 21:56:55,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:35:16,1.1.6,Annoying Puzzle Game
87783076-8ea5-4465-a720-ad803124bb78,Isabel Adams,https://play-lh.googleusercontent.com/a/ACg8ocJixjhlLSMqRBO9rrwN3ddCgNC8JC_Tf5VXnYDmRRGbXpHvFQ=mo,The game is cool👍,4,0,,2024-10-11 20:34:38,Thank you for experiencing and appreciating our game! We are delighted to know you're satisfied and will always listen to ensure the game keeps getting better.,2024-10-14 02:35:29,,Annoying Puzzle Game
